0_NDVI,10_NDVI,11_NDVI,12_NDVI,13_NDVI,14_NDVI,15_NDVI,16_NDVI,17_NDVI,18_NDVI,19_NDVI,1_NDVI,20_NDVI,2_NDVI,3_NDVI,4_NDVI,5_NDVI,6_NDVI,7_NDVI,8_NDVI,9_NDVI,COD_COMUNA,NOM_COM,NOM_PROV,NOM_REG
0.373274316,0.3616506959,0.3664510045,0.3400519509,0.2908637941,0.3913582282,0.36452742159999996,0.3330770374,0.2943713255,0.29531176249999996,0.2956054686,0.3843225981,0.3112143368,0.3812562141,0.3745868665,0.35572098679999997,0.3171090722,0.3691985617,0.33223666560000004,0.3572394926,0.3111425691,1312,Peñalolén,Santiago,Metropolitana de Santiago
0.43010525,0.40871699170000003,0.40333032950000003,0.37556211320000005,0.3259521557,0.4266194212,0.41589264800000003,0.3568930317,0.3187660507,0.3648942587,0.3232630787,0.41175496409999995,0.3563841668,0.4161522828,0.44133087939999993,0.41276979520000007,0.3754462482,0.4225874517,0.37792147190000003,0.4040116684,0.362578445,1311,La Reina,Santiago,Metropolitana de Santiago
0.16458493100000002,0.1454482966,0.1519214262,0.1434112558,0.12625865619999999,0.15424124919999999,0.1421943832,0.13531038739999998,0.1261896571,0.1324612892,0.1240204743,0.16313611109999998,0.1390674571,0.1575909764,0.1525100423,0.1635179637,0.1465492262,0.157935432,0.1405800323,0.1731254954,0.14503101200000001,1312,San Joaquín,Santiago,Metropolitana de Santiago
0.1714743068,0.1459604533,0.1528252215,0.1470050742,0.1335987803,0.1588851973,0.1355486423,0.1332197273,0.1256259464,0.1303698251,0.12039244619999999,0.166609274,0.13349962599999998,0.162027494,0.15242564720000001,0.16300741,0.150282315,0.1580329019,0.14468360949999998,0.17494071449999998,0.1426416005,1311,La Granja,Santiago,Metropolitana de Santiago
0.2104026594,0.18842476460000002,0.1919454699,0.1837677899,0.1636326065,0.193676912,0.1839832053,0.1754263545,0.1704011852,0.1832582218,0.1589583416,0.2054923852,0.1863667947,0.1985675669,0.19663731,0.2062440453,0.18235593,0.2060509787,0.1809021184,0.2144371944,0.1812775603,1311,Macul,Santiago,Metropolitana de Santiago
0.3584631197,0.3535989583,0.3571056679,0.3194466456,0.2912280896,0.3691109729,0.3464426781,0.3174809918,0.2803115129,0.2672199562,0.2787511848,0.3643978783,0.3020010867,0.3665564839,0.3482812168,0.3403644373,0.3101029531,0.354845927,0.3211548668,0.3448870943,0.29921598720000003,1311,La Florida,Santiago,Metropolitana de Santiago
0.1646816846,0.138460422,0.1440214762,0.1393685204,0.1311060226,0.15051224159999999,0.1346232957,0.1253308645,0.1221700923,0.1264738852,0.11921263449999998,0.15775510850000002,0.1276248505,0.152252204,0.1432518025,0.1623252264,0.1420342474,0.1541254741,0.1398638476,0.150353605,0.1400034085,1313,San Ramón,Santiago,Metropolitana de Santiago
0.2218599118,0.2007606778,0.2003386103,0.1937871673,0.17828310120000002,0.230787059,0.20699868070000002,0.1847146162,0.1509277816,0.1746708643,0.14829875039999998,0.22508406450000001,0.1907049017,0.21869850670000002,0.21422689569999998,0.23065938179999998,0.1910527468,0.2282159123,0.2025320334,0.2111654325,0.18408369700000002,1310,El Bosque,Santiago,Metropolitana de Santiago
0.1979734231,0.1793454019,0.17958744999999998,0.1750924051,0.1658966137,0.1847508331,0.17888850480000001,0.1573417776,0.1523931949,0.161549524,0.1477263984,0.1942689657,0.1608761279,0.1905272314,0.1840898085,0.191693752,0.1704660229,0.1912228389,0.1710589906,0.1802382884,0.1770731851,1310,La Cisterna,Santiago,Metropolitana de Santiago
0.2357424212,0.1831570011,0.18435986270000002,0.16979786570000002,0.1540360114,0.18737781399999998,0.1889802542,0.1565587004,0.1385485658,0.161912901,0.1363289288,0.23599819200000002,0.1680086392,0.2108037792,0.20104822590000002,0.2080124796,0.1791016585,0.2081306349,0.186350068,0.2007398722,0.1771353045,1311,Lo Espejo,Santiago,Metropolitana de Santiago
0.22034881799999997,0.1980632823,0.20539657830000002,0.1939125544,0.164644967,0.2087539567,0.2018413089,0.1829121936,0.1504308884,0.1610777591,0.13873770689999998,0.2022024947,0.16068980959999998,0.2086735536,0.2072726826,0.21033745180000002,0.1860872465,0.2407695098,0.1870613102,0.1991407553,0.18202703750000002,1312,Pedro Aguirre Cerda,Santiago,Metropolitana de Santiago
0.1899978199,0.1646571558,0.1665412572,0.1635392974,0.1492578279,0.1730607365,0.1676994522,0.1511683441,0.1440772055,0.1528099062,0.1374599627,0.183008596,0.1499079182,0.1779949057,0.16969858799999998,0.1846364961,0.15744288939999998,0.1814637242,0.1653474641,0.1778523777,0.166738213,1313,San Miguel,Santiago,Metropolitana de Santiago
0.45003846599999997,0.47404379490000004,0.4841559208,0.45089876000000007,0.4055630564,0.514633036,0.49957201830000003,0.4414762796,0.3869982836,0.3381391535,0.3965521299,0.4676270308,0.40804751419999996,0.47682242329999996,0.47687539049999994,0.45916081560000005,0.39800443529999996,0.46282800630000004,0.4493913113,0.4357506409,0.3992486763,1320,Pirque,Cordillera,Metropolitana de Santiago
0.4228070915,0.3688355342,0.3822061112,0.3452597612,0.31003996689999996,0.396574577,0.3894255321,0.3342533678,0.2944398365,0.3064358946,0.2912355574,0.4103255547,0.3263170858,0.4074002887,0.4009872391,0.4060047259,0.3433025541,0.39229741549999997,0.3697808225,0.3841528137,0.330831292,1320,Puente Alto,Cordillera,Metropolitana de Santiago
